Name,Condition,Price,Product Link
Razer Blackwidow Mechanical Gaming Keyboard (Green Mechanical Switch - RZ03-02860100-R3M1),Lightly used,RM280,https://www.carousell.com.my/p/razer-blackwidow-mechanical-gaming-keyboard-green-mechanical-switch-rz03-02860100-r3m1-1216824577/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1545
Hp mechanical keyboard clicky,Lightly used,RM80,https://www.carousell.com.my/p/hp-mechanical-keyboard-clicky-1216260443/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1546
Read carefully! Baca betul2 Rk100 royal kludge mechanical keyboard,Lightly used,RM180,https://www.carousell.com.my/p/read-carefully-baca-betul2-rk100-royal-kludge-mechanical-keyboard-1216183010/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1547
Logitech G213 Prodigy RGB Gaming Mechanical Keyboard,Brand new,RM169.90,https://www.carousell.com.my/p/logitech-g213-prodigy-rgb-gaming-mechanical-keyboard-1215903837/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1548
Version65 Wireless Custom Mechanical Keyboard,Brand new,RM599,https://www.carousell.com.my/p/version65-wireless-custom-mechanical-keyboard-1201890578/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1549
"Mechanical Keyboard, Wired Gaming Keyboard",Like new,RM100,https://www.carousell.com.my/p/mechanical-keyboard-wired-gaming-keyboard-1213260486/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1550
"Mechanical Keyboard, Wired Gaming Keyboard",Like new,RM120,https://www.carousell.com.my/p/mechanical-keyboard-wired-gaming-keyboard-1213259949/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1552
DOMIKEY ASTRONAUT CHERRY PROFILE ABS DOUBLESHOT KEYCAP FOR MX STEM MECHANICAL KEYBOARD ALL IN ONE,Buyer Protection,RM600,https://www.carousell.com.my/p/domikey-astronaut-cherry-profile-abs-doubleshot-keycap-for-mx-stem-mechanical-keyboard-all-in-one-1213017062/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1553
FL CMMK MK870 Custom Mechanical Keyboard Barebone Kit,Buyer Protection,RM185,https://www.carousell.com.my/p/fl-cmmk-mk870-custom-mechanical-keyboard-barebone-kit-1212280973/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1555
Outemu Red Mechanical Switch Keyboard,Brand new,RM50,https://www.carousell.com.my/p/outemu-red-mechanical-switch-keyboard-1194354446/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1556
TECWARE Phantom+ Elite 87 TKL RGB Bluetooth Wireless Mechanical Gaming Keyboard - Wired & Wireless (BT + 2.4Ghz + USB-C),Brand new,RM329.90,https://www.carousell.com.my/p/tecware-phantom-elite-87-tkl-rgb-bluetooth-wireless-mechanical-gaming-keyboard-wired-wireless-bt-2-4ghz-usb-c-1207503021/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1557
AKKO 3087 SP Ocean Star Edition Mechanical Keyboard,Buyer Protection,RM290,https://www.carousell.com.my/p/akko-3087-sp-ocean-star-edition-mechanical-keyboard-1206816588/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1558
Logitech POP Keys Mechanical Wireless Keyboard,Buyer Protection,RM350,https://www.carousell.com.my/p/logitech-pop-keys-mechanical-wireless-keyboard-1206198326/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1559
Razer Mechanical Keyboard,Buyer Protection,RM450,https://www.carousell.com.my/p/razer-mechanical-keyboard-1205606050/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1560
Gamakay LK67 Mechanical Keyboard,Buyer Protection,RM220,https://www.carousell.com.my/p/gamakay-lk67-mechanical-keyboard-1205565888/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1561
Custom Keyboard Building and Modding Service for Mechanical Keyboard,Brand new,RM370,https://www.carousell.com.my/p/custom-keyboard-building-and-modding-service-for-mechanical-keyboard-1204940686/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1562
TM 680 Custom Mechanical Keyboard,Buyer Protection,RM480,https://www.carousell.com.my/p/tm-680-custom-mechanical-keyboard-1203066094/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=k3okskUc2HqHTk7K&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1563
Soldering service for mechanical keyboard,Brand new,RM1,https://www.carousell.com.my/p/soldering-service-for-mechanical-keyboard-1202112695/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1564
tecware phatom mechanical keyboard,Buyer Protection,RM75,https://www.carousell.com.my/p/tecware-phatom-mechanical-keyboard-1201351617/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1565
WTS CORSAIR K95 RGB Platinum XT Mechanical Gaming Keyboard (Cherry MX Blue),Buyer Protection,RM500,https://www.carousell.com.my/p/wts-corsair-k95-rgb-platinum-xt-mechanical-gaming-keyboard-cherry-mx-blue-1200738824/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1566
red switch KA6406 mechanical keyboard for sale,Brand new,RM79.90,https://www.carousell.com.my/p/red-switch-ka6406-mechanical-keyboard-for-sale-1185842574/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1567
IMPERION KG-321 SLINGSHOT 104KEYS MECHANICAL KEYBOARD,Brand new,RM129,https://www.carousell.com.my/p/imperion-kg-321-slingshot-104keys-mechanical-keyboard-1198337158/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1569
Imperion Trooper 10 RGB 104 Keys Mechanical Keyboard,Brand new,RM149,https://www.carousell.com.my/p/imperion-trooper-10-rgb-104-keys-mechanical-keyboard-1198311954/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1570
Logitech G913 TKL Wireless RGB Mechanical Gaming Keyboard,Buyer Protection,RM699,https://www.carousell.com.my/p/logitech-g913-tkl-wireless-rgb-mechanical-gaming-keyboard-1197315528/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1571
PBT Keycaps Stripes Space Bar SPACEBAR Custom Keycap Cherry MX Keys 1PCS Mechanical Keyboards Hot Swap,Buyer Protection,RM14.90,https://www.carousell.com.my/p/pbt-keycaps-stripes-space-bar-spacebar-custom-keycap-cherry-mx-keys-1pcs-mechanical-keyboards-hot-swap-1195821575/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1573
1st player Dk 5.0 v1 (mechanical keyboard),Well used,RM65,https://www.carousell.com.my/p/1st-player-dk-5-0-v1-mechanical-keyboard-1195343927/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1574
K500 Luminous Backlit Mechanical Gaming Keyboard RGB Light Suspended Keycap Ergonomic Design,Brand new,RM63,https://www.carousell.com.my/p/k500-luminous-backlit-mechanical-gaming-keyboard-rgb-light-suspended-keycap-ergonomic-design-1194276084/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1575
HP K10G Mechanical Keyboard-Blue Switch,Lightly used,RM85,https://www.carousell.com.my/p/hp-k10g-mechanical-keyboard-blue-switch-1193663099/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1576
"LOGITECH G713 WIRED TYPE-C MECHANICAL GAMING TENKEYLESS KEYBOARD WITH LIGHTSYNC,RGB LIGHTING (INCLUDED PALM REST)",Buyer Protection,RM639.90,https://www.carousell.com.my/p/logitech-g713-wired-type-c-mechanical-gaming-tenkeyless-keyboard-with-lightsync-rgb-lighting-included-palm-rest-1193477769/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1577
Cooler Master MK750 (Cherry Brown) Mechanical Keyboard,Buyer Protection,RM250,https://www.carousell.com.my/p/cooler-master-mk750-cherry-brown-mechanical-keyboard-1193443324/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1578
Armaggeddon MKA-7C Mechanical Gaming Keyboard,Like new,RM90,https://www.carousell.com.my/p/armaggeddon-mka-7c-mechanical-gaming-keyboard-1192431420/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1579
[WTS] Ginkgo65 E-white / 65% Custom Mechanical Keyboard,Buyer Protection,"RM1,200",https://www.carousell.com.my/p/wts-ginkgo65-e-white-65-custom-mechanical-keyboard-1192133117/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1580
"Logitech MX Mechanical Wireless Illuminated Performance Keyboard, Tactile Quiet Switches, Backlit Keys, Bluetooth, USB-C",Brand new,RM810,https://www.carousell.com.my/p/logitech-mx-mechanical-wireless-illuminated-performance-keyboard-tactile-quiet-switches-backlit-keys-bluetooth-usb-c-1191380548/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1582
Wireless Bluetooth Mechanical keyboard k600 RGB Sealed,Brand new,RM229,https://www.carousell.com.my/p/wireless-bluetooth-mechanical-keyboard-k600-rgb-sealed-1191084810/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1583
COUGAR VANTAR MX MECHANICAL KEYBOARD,Brand new,RM249,https://www.carousell.com.my/p/cougar-vantar-mx-mechanical-keyboard-1191007852/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1584
TECWARE SPECTRE PRO RGB BACKLIT MECHANICAL KEYBOARD,Brand new,RM229,https://www.carousell.com.my/p/tecware-spectre-pro-rgb-backlit-mechanical-keyboard-1178137201/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1586
1stplayer MK3 Firerose Mechanical Keyboard,Lightly used,RM100,https://www.carousell.com.my/p/1stplayer-mk3-firerose-mechanical-keyboard-1189743640/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1587
Mechanical keyboard Sades,Like new,RM40,https://www.carousell.com.my/p/mechanical-keyboard-sades-1188917769/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1588
Mechanical Keyboard | Red Switch | F3050 Aula,Brand new,RM160,https://www.carousell.com.my/p/mechanical-keyboard-red-switch-f3050-aula-1187075963/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1589
Bloody Light Strike Infrared Switch Mechanical Keyboard B740A,Brand new,RM458,https://www.carousell.com.my/p/bloody-light-strike-infrared-switch-mechanical-keyboard-b740a-1174135124/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=Uclo_cN8Uil33ogE&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=1590
